Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,ratio (tot.pop),21780000
5/7/2022,AQS,120013012,3,8.1,ug/m3 LC,34,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.71901E-07,
5/8/2022,AQS,120013012,3,6.3,ug/m3 LC,26,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.89256E-07,
5/9/2022,AQS,120013012,3,5.7,ug/m3 LC,24,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.61708E-07,
5/10/2022,AQS,120013012,3,6.1,ug/m3 LC,25,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.80073E-07,
5/11/2022,AQS,120013012,3,5,ug/m3 LC,21,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.29568E-07,
5/12/2022,AQS,120013012,3,5.6,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.57117E-07,
5/13/2022,AQS,120013012,3,5.4,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.47934E-07,
5/14/2022,AQS,120013012,3,5.4,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.47934E-07,
5/15/2022,AQS,120013012,3,6.4,ug/m3 LC,27,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.93848E-07,
5/16/2022,AQS,120013012,3,6.5,ug/m3 LC,27,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.98439E-07,
5/17/2022,AQS,120013012,3,9.2,ug/m3 LC,38,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,4.22406E-07,
5/18/2022,AQS,120013012,3,12.1,ug/m3 LC,51,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,5.55556E-07,
5/19/2022,AQS,120013012,3,10.1,ug/m3 LC,42,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,4.63728E-07,
5/20/2022,AQS,120013012,3,13.8,ug/m3 LC,55,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,6.33609E-07,
5/21/2022,AQS,120013012,3,10.7,ug/m3 LC,45,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,4.91276E-07,
5/22/2022,AQS,120013012,3,11.1,ug/m3 LC,46,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,5.09642E-07,
5/23/2022,AQS,120013012,3,8.4,ug/m3 LC,35,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.85675E-07,
5/24/2022,AQS,120013012,3,7.3,ug/m3 LC,30,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.3517E-07,
5/25/2022,AQS,120013012,3,7.6,ug/m3 LC,32,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.48944E-07,
5/26/2022,AQS,120013012,3,8.7,ug/m3 LC,36,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.99449E-07,
5/27/2022,AQS,120013012,3,7.2,ug/m3 LC,30,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.30579E-07,
5/28/2022,AQS,120013012,3,6.1,ug/m3 LC,25,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.80073E-07,
5/29/2022,AQS,120013012,3,6.2,ug/m3 LC,26,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.84665E-07,
5/30/2022,AQS,120013012,3,6,ug/m3 LC,25,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.75482E-07,
5/31/2022,AQS,120013012,3,5.5,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.52525E-07,
6/1/2022,AQS,120013012,3,6.1,ug/m3 LC,25,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.80073E-07,
6/2/2022,AQS,120013012,3,4.8,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.20386E-07,
6/3/2022,AQS,120013012,3,4.7,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.15794E-07,
6/4/2022,AQS,120013012,3,3.4,ug/m3 LC,14,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,1.56107E-07,
6/5/2022,AQS,120013012,3,4.6,ug/m3 LC,19,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.11203E-07,
6/6/2022,AQS,120013012,3,4.7,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.15794E-07,
6/7/2022,AQS,120013012,3,4.9,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.24977E-07,
6/8/2022,AQS,120013012,3,5.5,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.52525E-07,
6/9/2022,AQS,120013012,3,5.2,ug/m3 LC,22,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.38751E-07,
6/10/2022,AQS,120013012,3,6.4,ug/m3 LC,27,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.93848E-07,
6/11/2022,AQS,120013012,3,5.7,ug/m3 LC,24,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.61708E-07,
6/12/2022,AQS,120013012,3,6.8,ug/m3 LC,28,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.12213E-07,
6/13/2022,AQS,120013012,3,9.4,ug/m3 LC,39,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,4.31589E-07,
6/14/2022,AQS,120013012,3,12.7,ug/m3 LC,52,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,5.83104E-07,
6/15/2022,AQS,120013012,3,9.7,ug/m3 LC,40,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,4.45363E-07,
6/16/2022,AQS,120013012,3,12.3,ug/m3 LC,51,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,5.64738E-07,
6/17/2022,AQS,120013012,3,6.8,ug/m3 LC,28,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.12213E-07,
6/18/2022,AQS,120013012,3,9.8,ug/m3 LC,41,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,4.49954E-07,
6/19/2022,AQS,120013012,3,8.5,ug/m3 LC,35,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.90266E-07,
6/20/2022,AQS,120013012,3,8.1,ug/m3 LC,34,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.71901E-07,
6/21/2022,AQS,120013012,3,6.6,ug/m3 LC,28,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.0303E-07,
6/22/2022,AQS,120013012,3,7.5,ug/m3 LC,31,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.44353E-07,
6/23/2022,AQS,120013012,3,11.7,ug/m3 LC,49,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,5.3719E-07,
6/24/2022,AQS,120013012,3,13.3,ug/m3 LC,54,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,6.10652E-07,
6/25/2022,AQS,120013012,3,7.1,ug/m3 LC,30,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.25987E-07,
6/26/2022,AQS,120013012,3,4.5,ug/m3 LC,19,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.06612E-07,
6/27/2022,AQS,120013012,3,5.2,ug/m3 LC,22,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.38751E-07,
6/28/2022,AQS,120013012,3,5.8,ug/m3 LC,24,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.66299E-07,
6/29/2022,AQS,120013012,3,4.3,ug/m3 LC,18,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,1.97429E-07,
6/30/2022,AQS,120013012,3,4.9,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.24977E-07,
7/1/2022,AQS,120013012,3,4.5,ug/m3 LC,19,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.06612E-07,
7/2/2022,AQS,120013012,3,5.3,ug/m3 LC,22,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.43343E-07,
7/3/2022,AQS,120013012,3,5.5,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.52525E-07,
7/4/2022,AQS,120013012,3,4.9,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.24977E-07,
7/5/2022,AQS,120013012,3,7.2,ug/m3 LC,30,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.30579E-07,
7/6/2022,AQS,120013012,3,6.4,ug/m3 LC,27,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.93848E-07,
7/7/2022,AQS,120013012,3,5.3,ug/m3 LC,22,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.43343E-07,
7/8/2022,AQS,120013012,3,5.7,ug/m3 LC,24,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.61708E-07,
7/9/2022,AQS,120013012,3,5.5,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.52525E-07,
7/10/2022,AQS,120013012,3,4.2,ug/m3 LC,18,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,1.92837E-07,
7/11/2022,AQS,120013012,3,4.2,ug/m3 LC,18,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,1.92837E-07,
7/12/2022,AQS,120013012,3,4.7,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.15794E-07,
7/13/2022,AQS,120013012,3,6.8,ug/m3 LC,28,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.12213E-07,
7/14/2022,AQS,120013012,3,5.9,ug/m3 LC,25,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.70891E-07,
7/15/2022,AQS,120013012,3,5.4,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.47934E-07,
7/16/2022,AQS,120013012,3,5.6,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.57117E-07,
7/17/2022,AQS,120013012,3,4.9,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.24977E-07,
7/18/2022,AQS,120013012,3,6.2,ug/m3 LC,26,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.84665E-07,
7/19/2022,AQS,120013012,3,5.9,ug/m3 LC,25,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.70891E-07,
7/20/2022,AQS,120013012,3,7.4,ug/m3 LC,31,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.39761E-07,
7/21/2022,AQS,120013012,3,13,ug/m3 LC,53,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,5.96878E-07,
7/22/2022,AQS,120013012,3,9.3,ug/m3 LC,39,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,4.26997E-07,
7/23/2022,AQS,120013012,3,6,ug/m3 LC,25,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.75482E-07,
7/24/2022,AQS,120013012,3,6.9,ug/m3 LC,29,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.16804E-07,
7/25/2022,AQS,120013012,3,7.3,ug/m3 LC,30,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.3517E-07,
7/26/2022,AQS,120013012,3,5.9,ug/m3 LC,25,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.70891E-07,
7/27/2022,AQS,120013012,3,7.3,ug/m3 LC,30,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.3517E-07,
7/28/2022,AQS,120013012,3,11.3,ug/m3 LC,47,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,5.18825E-07,
7/29/2022,AQS,120013012,3,14,ug/m3 LC,55,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,6.42792E-07,
7/30/2022,AQS,120013012,3,11,ug/m3 LC,46,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,5.05051E-07,
7/31/2022,AQS,120013012,3,6.3,ug/m3 LC,26,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.89256E-07,
8/1/2022,AQS,120013012,3,5.7,ug/m3 LC,24,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.61708E-07,
8/2/2022,AQS,120013012,3,5,ug/m3 LC,21,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.29568E-07,
8/3/2022,AQS,120013012,3,4.7,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.15794E-07,
8/4/2022,AQS,120013012,3,5.4,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.47934E-07,
8/5/2022,AQS,120013012,3,7,ug/m3 LC,29,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.21396E-07,
8/6/2022,AQS,120013012,3,6.8,ug/m3 LC,28,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.12213E-07,
8/7/2022,AQS,120013012,3,10.8,ug/m3 LC,45,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,4.95868E-07,
8/8/2022,AQS,120013012,3,5,ug/m3 LC,21,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.29568E-07,
8/9/2022,AQS,120013012,3,8,ug/m3 LC,33,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.67309E-07,
8/10/2022,AQS,120013012,3,22.8,ug/m3 LC,74,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,1.04683E-06,
8/11/2022,AirNow,120013012,3,11.4,ug/m3 LC,48,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,5.23416E-07,
8/12/2022,AQS,120013012,3,11.4,ug/m3 LC,48,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,5.23416E-07,
8/13/2022,AQS,120013012,3,8.9,ug/m3 LC,37,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,4.08632E-07,
8/14/2022,AQS,120013012,3,6.2,ug/m3 LC,26,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.84665E-07,
8/15/2022,AQS,120013012,3,7.8,ug/m3 LC,33,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.58127E-07,
8/16/2022,AQS,120013012,3,7.4,ug/m3 LC,31,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.39761E-07,
8/17/2022,AQS,120013012,3,9.7,ug/m3 LC,40,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,4.45363E-07,
8/18/2022,AQS,120013012,3,7.6,ug/m3 LC,32,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.48944E-07,
8/19/2022,AQS,120013012,3,6.7,ug/m3 LC,28,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.07622E-07,
8/20/2022,AQS,120013012,3,6.9,ug/m3 LC,29,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.16804E-07,
8/21/2022,AQS,120013012,3,5.4,ug/m3 LC,23,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.47934E-07,
8/22/2022,AQS,120013012,3,6,ug/m3 LC,25,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.75482E-07,
8/23/2022,AQS,120013012,3,5.3,ug/m3 LC,22,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.43343E-07,
8/24/2022,AQS,120013012,3,4.9,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.24977E-07,
8/25/2022,AQS,120013012,3,4.4,ug/m3 LC,18,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.0202E-07,
8/26/2022,AQS,120013012,3,4.1,ug/m3 LC,17,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,1.88246E-07,
8/27/2022,AQS,120013012,3,4.5,ug/m3 LC,19,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.06612E-07,
8/28/2022,AQS,120013012,3,4,ug/m3 LC,17,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,1.83655E-07,
8/29/2022,AQS,120013012,3,3.9,ug/m3 LC,16,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,1.79063E-07,
8/30/2022,AQS,120013012,3,5.1,ug/m3 LC,21,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.3416E-07,
8/31/2022,AQS,120013012,3,4.5,ug/m3 LC,19,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.06612E-07,
9/1/2022,AQS,120013012,3,4.9,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.24977E-07,
9/2/2022,AQS,120013012,3,4.8,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.20386E-07,
9/3/2022,AQS,120013012,3,5,ug/m3 LC,21,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.29568E-07,
9/4/2022,AQS,120013012,3,5.1,ug/m3 LC,21,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.3416E-07,
9/5/2022,AQS,120013012,3,4.9,ug/m3 LC,20,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.24977E-07,
9/6/2022,AQS,120013012,3,6.1,ug/m3 LC,25,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,2.80073E-07,
9/7/2022,AQS,120013012,3,7.3,ug/m3 LC,30,Paynes Prairie Farm,1,100,88101,PM2.5 - Local Conditions,23540,"Gainesville, FL",12,Florida,1,Alachua,29.566112,-82.26608,3.3517E-07,
